bathrooms,bedrooms,list_price,latitude,longitude,lot_sqft,sqft,year_from_now,APT_type,COND_type,COOP_type,Country Homes/Acreag_type,FARM_type,LAND_type,MULT_type,OTHER_type,RENT_type,RESI_type,Timeshare_type,actual rent
-0.441802053,0.495164426,-0.33476455,0.127458375,0.6355041,-0.106808636,-1.451324399,-0.288192092,0,0,0,0,0,0,0,0,0,1,0,1336
-0.257810111,-0.296535015,-0.018112051,2.474413733,-1.712073465,0.011874115,1.229978086,-0.174206856,0,0,0,0,0,0,0,0,0,1,0,3633
-0.441802053,-0.296535015,-0.179285895,0.162783078,-1.449255156,0.077320041,-0.649772608,-0.592152724,0,1,0,0,0,0,0,0,0,0,0,2500
-1.177769823,-1.879933897,-0.200358094,-1.242828426,0.883949352,-0.106808636,-0.818297815,-0.060221619,1,0,0,0,0,0,0,0,0,0,0,2200
-0.441802053,-0.296535015,-0.351850117,0.244377087,0.689753943,-0.106808636,-1.451324399,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,1100
3.311633574,2.078563308,2.388105232,-0.007157782,-0.135588829,0.187316784,3.55248497,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,32541
-0.441802053,0.495164426,-0.345642361,0.257887679,0.713644962,-0.106808636,0.003791097,-0.250197013,0,0,0,0,0,0,0,0,0,1,0,1300
0.294165717,0.495164426,-0.146310752,-0.414834128,-0.200854972,-0.146812045,0.389164151,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,2700
1.030133487,0.495164426,-0.169604074,-0.004112261,-0.15967837,-0.104208805,0.607824097,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,3333
0.294165717,0.495164426,-0.287494483,-0.865024182,0.753704634,-0.090189927,-0.006477464,0.319729171,0,0,0,0,0,0,0,0,0,1,0,1650
-0.441802053,-1.088234456,-0.060882919,-1.243060065,0.887386028,-0.106808636,-0.794136495,0.167748855,1,0,0,0,0,0,0,0,0,0,0,2700
-1.177769823,-1.879933897,-0.320014011,-0.904603472,0.730401635,-0.106808636,-0.975950428,0.395719329,1,0,0,0,0,0,0,0,0,0,0,1250
-0.441802053,-0.296535015,-0.328556795,0.053245331,-0.053482062,0.4914465,0.462252144,0.35772425,0,0,0,0,0,0,0,0,0,1,0,1450
1.030133487,1.286863867,0.024032346,0.22690411,-1.485448003,-0.090998355,0.619300724,-0.402177329,0,0,0,0,0,0,0,0,0,1,0,4000
1.030133487,-0.296535015,0.19545753,-0.458099732,0.810060921,-0.106808636,0.073858925,-0.820123198,0,1,0,0,0,0,0,0,0,0,0,4576
2.502069027,0.495164426,30.89252535,1.383131454,1.363540297,0.573483575,4.105779197,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,168872
-0.441802053,-0.296535015,-0.300023899,-0.467074656,0.809803965,-0.106808636,-0.602054001,-1.238069066,0,1,0,0,0,0,0,0,0,0,0,1600
-0.441802053,0.495164426,-0.325655096,2.286846015,-1.453234173,-0.118163375,-0.041511378,3.207355172,0,0,0,0,0,0,0,0,0,1,0,1450
-0.441802053,-0.296535015,-0.33476455,0.010728542,0.678731912,-0.106808636,-0.470374808,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,1300
0.367762494,0.495164426,-0.254747147,-0.524227705,-0.064750021,-0.103703537,0.903800267,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2500
-0.441802053,-0.296535015,0.046243583,1.370910887,1.279541949,-0.12845246,-0.236010004,1.915522487,0,0,0,0,0,0,0,0,0,1,0,3389
-0.441802053,-1.088234456,-0.322861606,-0.939716184,0.875842135,-0.106808636,-0.800176825,-0.02222654,1,0,0,0,0,0,0,0,0,0,0,1400
-0.441802053,-0.296535015,-0.365575522,0.162984626,0.58730549,-0.106808636,-0.675141994,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,990
1.030133487,1.286863867,0.135658047,0.220925701,0.653414947,-0.106808636,-1.451324399,1.003640592,0,0,0,0,0,0,0,0,0,1,0,4539
1.103730264,0.495164426,0.181219558,-1.106668728,0.892663248,-0.093115885,0.688764519,-0.098216698,0,0,0,0,0,0,0,0,0,1,0,6360
-1.177769823,-1.088234456,-0.318248503,-1.169924812,0.878360186,-0.106808636,-0.709571875,0.433714408,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,-0.33989022,0.181701649,-1.343818959,-0.110809436,-0.403931178,0.243739013,0,0,0,0,0,0,0,0,0,1,0,1495
0.294165717,-0.296535015,0.352075223,-0.460211824,-0.19395199,-0.146825825,0.380103656,1.307601224,0,0,0,0,0,0,0,0,0,1,0,6547
0.294165717,0.495164426,-0.288690473,-0.829757102,0.75033411,-0.135503238,0.009831427,-1.048093672,0,1,0,0,0,0,0,0,0,0,0,1637
-0.441802053,0.495164426,-0.231681632,-1.239680937,0.883103702,-0.106808636,-0.543462801,1.839532329,0,0,0,0,0,0,0,0,0,1,0,2100
-0.441802053,-0.296535015,0.565644804,0.05061481,-0.152054238,2.546530336,-0.388830353,0.661684882,0,0,0,0,0,0,0,0,0,1,0,1600
0.294165717,1.286863867,-0.146254369,1.355694155,1.307156119,-0.112812133,-0.236010004,-1.200073988,0,0,0,0,0,0,0,0,0,1,0,2900
-1.177769823,-1.088234456,-0.362670976,-0.853311185,0.743993329,-0.116969107,-0.721652535,0.965645513,0,0,0,0,0,0,0,0,0,1,0,1250
1.030133487,-0.296535015,-0.032919542,0.132690388,-1.329250353,-0.108811332,0.16748404,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,4000
1.030133487,1.286863867,0.363465601,1.610067219,0.393289589,-0.106808636,0.966015665,2.105497882,0,0,0,0,0,0,0,0,0,1,0,9232
-0.441802053,1.286863867,-0.143406206,1.582712551,0.424964681,-0.106808636,0.000770932,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,3116
0.294165717,0.495164426,-0.032919542,-1.136358547,0.885060307,-0.106808636,0.280438211,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,4500
-0.441802053,1.286863867,-0.10644443,0.052529095,-1.390966121,-0.127726712,-0.006477464,-0.630147803,0,0,0,0,0,0,0,0,0,1,0,2700
0.294165717,-0.296535015,-0.3257092,0.558486524,-1.267937672,-0.146825825,-0.554335395,-0.098216698,1,0,0,0,0,0,0,0,0,0,0,1230
-1.177769823,-1.879933897,-0.35133755,-0.638822874,-0.014038,-0.106808636,-0.952997174,-0.440172408,0,1,0,0,0,0,0,0,0,0,0,1400
1.177327041,0.495164426,1.220590951,-1.130681738,0.891164727,-0.106808636,0.875410716,-1.086088751,0,0,0,0,0,0,0,0,0,1,0,17654
-1.913737593,-0.296535015,-0.385451731,0.047953224,0.397832723,-0.106808636,-0.236010004,-0.326187171,0,0,0,0,0,1,0,0,0,0,0,1040
-0.441802053,-0.296535015,-0.430215915,-0.565583706,-0.064810337,-0.123794812,-0.756686449,-0.02222654,0,0,0,0,0,0,0,0,1,0,0,1350
-0.441802053,-0.296535015,-0.197567451,1.366363123,1.319669237,-0.090800841,-0.44258929,0.471709487,0,0,0,0,0,0,0,0,0,1,0,2600
0.294165717,1.286863867,0.095734774,0.171477807,-1.393848343,0.05326012,1.055412549,-0.516162566,0,0,0,0,0,0,0,0,0,1,0,4613
-1.177769823,-0.296535015,-0.07506394,0.227882372,-1.459890307,-0.070080279,-0.838230904,1.345596303,0,0,0,0,0,0,0,0,0,1,0,2821
0.294165717,0.495164426,-0.280147689,0.284378078,-1.439819687,-0.125884782,-0.397890848,-0.136211777,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,0.280885363,-1.217552295,0.88795724,-0.106808636,-0.725880766,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,5201
-0.368205276,0.495164426,-0.058263132,1.580380498,0.400104867,-0.106808636,0.40305691,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,3698
0.367762494,0.495164426,-0.248824151,1.591323222,0.382796444,-0.106808636,-1.451324399,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,2100
-0.441802053,-1.088234456,0.004663009,-1.209008697,0.888086282,-0.106808636,-0.374937594,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,4641
0.294165717,-0.296535015,-0.220348207,-0.107620902,-0.092200346,-0.057586391,-0.405139244,0.547699645,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,-0.058547892,-0.898498714,0.733786441,0.024845711,-0.480039336,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,3708
-1.913737593,-0.296535015,-0.4011135,-0.626408521,-0.052464806,-0.106808636,-0.236010004,-0.326187171,0,0,0,0,0,1,0,0,0,0,0,1400
-0.368205276,0.495164426,-0.276388865,-0.19339174,-0.273923541,-0.088802738,0.079295222,-0.136211777,0,0,0,0,0,0,0,0,0,1,0,1700
-1.104173046,-0.296535015,-0.251614793,1.548275438,0.399973753,-0.106808636,-0.574268483,0.015768539,0,0,0,0,0,0,0,0,0,1,0,2100
-1.177769823,-0.296535015,-0.329069362,2.520389113,-1.575381482,-0.110814029,-0.856955927,2.447453593,0,0,0,0,0,0,0,0,0,1,0,1300
1.030133487,1.286863867,0.59355123,0.147089423,-1.438967724,-0.106808636,1.025210899,-0.250197013,0,0,0,0,0,0,0,0,0,1,0,6800
-0.441802053,0.495164426,-0.331347437,0.55387703,-1.254575595,-0.11881563,-0.374937594,0.775670119,0,0,0,0,0,0,0,0,0,1,0,1200
0.294165717,0.495164426,0.423265084,-0.731277463,0.784019367,11.258073,1.081385968,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,1875
0.367762494,-0.296535015,-0.215165585,0.01708678,-0.137778177,-0.141221948,-0.081377556,-1.12408383,0,1,0,0,0,0,0,0,0,0,0,2300
1.030133487,0.495164426,0.431807867,-1.238713536,0.883810141,-0.106808636,0.26412932,0.623689803,0,0,0,0,0,0,0,0,0,1,0,8167
1.103730264,1.286863867,-0.210324674,1.61262435,0.392199279,-0.106808636,0.779973502,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,3030
-0.368205276,0.495164426,0.013154536,1.581289285,0.401901211,-0.106808636,0.972660028,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,4365
-0.441802053,-1.088234456,-0.160491772,-1.209813534,0.88795781,-0.106808636,-0.779639703,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,2850
2.502069027,0.495164426,0.565075286,-0.942658748,0.745878879,-0.044780156,2.061731527,-0.858118277,0,0,0,0,0,0,0,0,0,1,0,10076
-0.441802053,-1.088234456,-0.191815311,0.047953224,0.397832723,-0.106808636,-0.681786357,-0.896113356,1,0,0,0,0,0,0,0,0,0,0,2550
-1.177769823,-1.088234456,-0.337669097,0.160072693,-1.34472208,-0.128819927,-0.719840436,-0.060221619,1,0,0,0,0,0,0,0,0,0,0,1500
0.367762494,2.078563308,0.252408849,1.57481803,0.425622273,-0.106808636,-1.451324399,2.979384698,0,0,0,0,0,0,0,0,0,1,0,6393
1.839698034,1.286863867,-0.04430992,1.564622781,0.380851137,-0.106808636,1.533202652,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,4994
-0.441802053,-0.296535015,-0.249336718,-0.954437008,0.735894068,-0.115012343,-0.283728611,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,1839
1.030133487,-0.296535015,2.957624115,-1.243542382,0.887456568,-0.106808636,-0.05600817,-0.516162566,1,0,0,0,0,0,0,0,0,0,0,16067
-0.441802053,-0.296535015,0.249561824,1.370997643,1.345756886,0.039255022,-0.236010004,-0.326187171,0,0,0,0,0,1,0,0,0,0,0,28000
1.030133487,0.495164426,2.700771099,0.114563201,-1.425653397,-0.11298668,1.526558289,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,18628
0.294165717,-0.296535015,-0.214596066,0.131381828,-1.325199497,-0.108811332,0.055737935,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,3000
-1.177769823,-2.671633338,-0.21744366,-1.241529785,0.887563666,-0.106808636,-0.992259319,2.219483119,1,0,0,0,0,0,0,0,0,0,0,2200
-0.441802053,-0.296535015,-0.228839733,1.366476419,1.324458229,-0.094801642,-0.236010004,0.35772425,0,0,0,0,0,0,0,0,0,1,0,2200
0.367762494,0.495164426,-0.129225185,1.583801829,0.414726776,-0.106808636,0.682724189,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,3359
1.030133487,-0.296535015,0.012641969,0.136730061,-1.33057896,-0.092803538,0.111308971,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,5000
-0.441802053,-1.088234456,0.98082407,1.359862264,1.264774509,-0.106808636,-0.588161242,-0.174206856,1,0,0,0,0,0,0,0,0,0,0,7500
-1.177769823,-0.296535015,-0.346154928,2.305797775,-1.734536392,-0.12281643,-0.856955927,0.661684882,0,0,0,0,0,0,0,0,0,1,0,1095
0.294165717,0.495164426,-0.103539884,-1.273337822,0.875889008,-0.106808636,0.546212731,0.319729171,0,0,0,0,0,0,0,0,0,1,0,3129
-0.441802053,-0.296535015,-0.231681632,0.047953224,0.397832723,-0.046782852,-0.731317063,1.383591382,0,0,0,0,0,0,0,0,0,1,0,1895
0.294165717,0.495164426,-0.228264519,-0.782027635,0.798360108,-0.096808932,-0.036075081,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,1950
0.294165717,0.495164426,0.665310609,0.063553545,0.681217679,-0.106808636,0.901384135,4.955128804,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,-0.240224416,-1.232686084,0.885637728,-0.106808636,-0.695679116,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,2400
-1.913737593,-2.671633338,1.391447185,-1.243989405,0.887383637,-0.106808636,0.25808899,1.839532329,1,0,0,0,0,0,0,0,0,0,0,6000
1.030133487,1.286863867,0.252409418,0.039239299,-1.393230852,-0.088674124,0.564333721,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,5382
-0.441802053,0.495164426,-0.359823381,-0.76153324,0.808345716,-0.113721614,-0.612926595,1.117625829,0,0,0,0,0,0,0,0,0,1,0,1200
-1.177769823,-1.879933897,-0.399689703,0.17988122,-1.341699538,-0.142825024,-1.040581959,0.129753776,1,0,0,0,0,0,0,0,0,0,0,1000
-0.221011722,-0.296535015,-0.430244391,-0.4365178,-0.058408322,-0.105922121,-0.446817521,0.281734092,0,0,0,0,0,0,0,0,1,0,0,1350
-0.441802053,0.495164426,-0.263318406,0.329553773,-1.491822619,-0.106431982,-0.26741972,0.205743934,0,0,0,0,0,0,0,0,0,1,0,1600
-0.368205276,-1.088234456,-0.429877052,-0.555627406,-0.046839358,-0.140395147,-0.35198434,-0.668142882,0,0,0,0,0,0,0,0,1,0,0,2150
-1.177769823,-1.879933897,-0.375200391,1.56503733,0.416142057,-0.106808636,-1.058702949,-0.326187171,1,0,0,0,0,0,0,0,0,0,0,1145
-1.177769823,-1.088234456,-0.385508683,0.120284545,-0.122720148,-0.094402021,-0.817089749,2.447453593,0,0,0,0,0,0,0,0,0,1,0,995
-0.368205276,0.495164426,-0.429877052,-0.555940145,-0.072467527,-0.112674332,0.244196231,-0.630147803,0,0,0,0,0,0,0,0,1,0,0,2000
-1.177769823,-1.088234456,-0.334200727,2.485098016,-1.704976038,-0.094801642,-0.907694699,1.573566777,0,0,0,0,0,0,0,0,0,1,0,1300
0.294165717,-0.296535015,-0.163908885,-1.008526366,0.749790714,-0.075500422,-0.09225015,-1.048093672,0,0,0,0,0,0,0,0,0,1,0,3000
-0.441802053,-1.088234456,-0.263005171,-1.206713522,0.888148743,-0.106808636,-0.817089749,0.395719329,1,0,0,0,0,0,0,0,0,0,0,2200
0.294165717,-1.088234456,-0.149101394,0.136682897,-1.330911924,-0.12681723,0.086543618,0.167748855,1,0,0,0,0,0,0,0,0,0,0,4000
-0.441802053,-1.088234456,-0.29432871,-1.260000202,0.87647427,-0.106808636,-0.820713947,0.585694724,1,0,0,0,0,0,0,0,0,0,0,1650
-0.441802053,-1.088234456,-0.322861606,1.540301383,0.42299442,-0.106808636,-0.85151963,2.409458514,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,0.495164426,-0.180994452,1.360907163,1.322689695,-0.076795744,-0.236010004,2.941389619,0,0,0,0,0,0,0,0,0,1,0,2500
1.030133487,-0.296535015,2.701340618,-1.259501299,0.885657576,-0.106808636,0.368627029,-1.12408383,1,0,0,0,0,0,0,0,0,0,0,29116
-0.441802053,0.495164426,-0.040892807,0.753537034,-1.667439377,-0.121562448,-0.628631453,0.927650434,0,0,0,0,0,0,0,0,0,1,0,3250
-0.368205276,-0.296535015,-0.157644178,1.610904461,0.417551269,-0.106808636,-0.364065,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,2600
-0.368205276,-0.296535015,-0.318818022,-0.562761748,-0.07323913,-0.132035266,-0.504804689,-1.010098593,0,1,0,0,0,0,0,0,0,0,0,1675
-0.441802053,-0.296535015,-0.33476455,-0.779475255,0.740553172,-0.046346485,-0.389434386,-0.060221619,0,0,0,0,0,0,0,0,0,1,0,1175
-0.368205276,0.495164426,-0.215450344,1.553134027,0.397569131,-0.106808636,-1.451324399,0.585694724,0,0,0,0,0,0,0,0,0,1,0,2195
-0.441802053,-0.296535015,-0.186120122,-0.425315244,-0.042294695,-0.106808636,-0.212452717,-0.668142882,0,0,0,1,0,0,0,0,0,0,0,1975
0.294165717,1.286863867,-0.237661581,-0.765093971,0.820020355,-0.111466284,0.319096323,-0.630147803,0,0,0,0,0,0,0,0,0,1,0,1900
-1.104173046,-0.296535015,-0.365575522,1.462100285,0.336180265,-0.106808636,-0.825546211,1.041635671,0,0,0,0,0,0,0,0,0,1,0,900
0.294165717,1.286863867,-0.015264457,-0.898818414,0.727030498,-0.103189083,0.311243894,1.041635671,0,0,0,0,0,0,0,0,0,1,0,4373
-0.441802053,-1.088234456,-0.354128192,-0.907047081,0.751573223,-0.111916431,-0.686618621,0.813665197,0,0,0,0,0,0,0,0,0,1,0,1250
-0.441802053,-0.296535015,-0.323374173,-0.817139651,0.814726462,-0.096602231,-0.614738694,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,1350
1.030133487,0.495164426,-0.0949971,-1.233653711,0.872175118,-0.106808636,0.42721823,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,3700
-1.177769823,-1.879933897,-0.274395549,-1.214359106,0.887804991,-0.106808636,-0.844271234,0.471709487,1,0,0,0,0,0,0,0,0,0,0,1850
-1.177769823,-1.879933897,-0.191815311,-1.245347391,0.886634284,-0.106808636,-1.015816606,-0.478167487,1,0,0,0,0,0,0,0,0,0,0,2300
0.294165717,0.495164426,-0.208900877,0.228492517,0.598252414,-0.106808636,0.011643526,-0.174206856,0,0,0,0,0,0,0,0,0,1,0,2086
-0.441802053,-0.296535015,-0.430389619,-0.583098816,-0.052413991,-0.146825825,-0.611718529,0.243739013,0,0,0,0,0,0,0,0,1,0,0,1250
-0.368205276,-1.088234456,-0.260214529,-0.998101045,0.879946074,-0.106808636,-0.448025587,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,1900
0.294165717,-0.296535015,-0.228834038,0.230840059,-1.4586053,0.013316424,-0.587557209,-0.782128119,1,0,0,0,0,0,0,0,0,0,0,2495
-0.441802053,-0.296535015,-0.323374173,-0.12410655,-0.222802688,-0.102807835,-0.342923845,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,1550
-0.441802053,-0.296535015,-0.348433004,0.179332144,0.601329695,-0.106808636,-0.621383057,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,1200
-1.177769823,-1.879933897,-0.320241819,2.791257067,-1.521409944,-0.129715628,-1.114273985,-0.858118277,0,0,0,0,0,0,0,0,0,1,0,1350
-0.441802053,-0.296535015,-0.280660256,-0.804285166,0.800174615,-0.106808636,-0.56943622,-0.706137961,1,0,0,0,0,0,0,0,0,0,0,1678
0.294165717,1.286863867,-0.180424933,0.113745694,-1.378399069,-0.096804338,0.491849761,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2325
0.294165717,-0.296535015,-0.040892807,0.13287549,-1.389151082,-0.106808636,0.551649028,-0.136211777,0,0,0,0,0,0,0,0,0,1,0,3400
-0.441802053,-0.296535015,-0.430073536,-0.512060654,-0.062074725,-0.12102962,-0.474603039,-0.668142882,0,0,0,0,0,0,0,0,1,0,0,1550
-1.177769823,-0.296535015,-0.365575522,2.430237514,-1.721183816,-0.057085717,-0.728900931,1.687552014,0,0,0,0,0,0,0,0,0,1,0,1250
-0.368205276,0.495164426,-0.345585409,-0.386275981,-0.058241288,-0.106808636,0.34869394,1.307601224,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,-0.296535015,-0.253949821,0.195362397,0.648098013,-0.106808636,0.148154984,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,1849
1.030133487,1.286863867,0.280885363,0.212271,-1.409004772,-0.036585635,1.402127491,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,6007
0.367762494,-0.296535015,-0.245919605,-0.543741768,-0.05002446,-0.138764511,0.127013829,-0.858118277,0,1,0,0,0,0,0,0,0,0,0,2600
-0.368205276,-0.296535015,-0.429646396,-0.567570824,-0.049817154,-0.135310318,-0.045135576,-0.74413304,0,0,0,0,0,0,0,0,1,0,0,2500
-0.441802053,-0.296535015,-0.358114825,0.142425491,0.635713245,-0.106808636,-0.771787274,1.041635671,0,0,0,0,0,0,0,0,0,1,0,1195
0.294165717,-0.296535015,-0.388299895,-0.218021143,0.689067463,-0.106808636,-0.581516879,-0.02222654,0,0,0,0,0,0,0,0,0,1,0,850
-0.441802053,0.495164426,-0.157644178,1.352290906,1.306390051,-0.100805139,-0.236010004,1.193615987,0,0,0,0,0,0,0,0,0,1,0,3000
-0.441802053,-0.296535015,-0.24307201,-1.236162983,0.872610699,-0.106808636,-0.41842797,-0.592152724,1,0,0,0,0,0,0,0,0,0,0,2400
0.294165717,0.495164426,-0.046587995,0.227730527,-1.46737923,-0.112113945,-0.124263899,1.041635671,0,0,0,0,0,0,0,0,0,1,0,3295
0.294165717,1.286863867,-0.265909717,1.513643407,0.378054467,-0.106808636,-1.451324399,-0.098216698,0,0,0,0,0,0,0,0,0,1,0,2209
0.294165717,-1.088234456,-0.135432941,0.150149807,-1.329336843,-0.112812133,-0.051175906,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2800
-1.177769823,-1.879933897,-0.188967716,-1.24370486,0.886516043,-0.106808636,-1.017024672,0.927650434,1,0,0,0,0,0,0,0,0,0,0,2400
-1.177769823,-2.671633338,-0.089871431,-0.037810026,-1.382390964,-0.106808636,-0.247486631,0.927650434,1,0,0,0,0,0,0,0,0,0,0,2800
0.294165717,1.286863867,-0.103596836,0.240900379,-1.458402905,5.591878829,-0.005269398,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,3000
1.030133487,1.286863867,0.56279721,-1.255494014,0.879823223,-0.106808636,0.896551871,-0.136211777,0,0,0,0,0,0,0,0,0,1,0,9399
0.294165717,-0.296535015,0.622596693,-1.246440149,0.886963632,-0.106808636,0.13124206,-0.440172408,1,0,0,0,0,0,0,0,0,0,0,10831
-0.441802053,0.495164426,-0.403961095,1.33644351,0.393938108,-0.106808636,0.005603196,1.345596303,0,0,0,0,0,0,0,0,0,1,0,1000
1.766101257,1.286863867,-0.203319592,-0.897821723,0.748300897,-0.096129117,0.715946004,-1.162078909,0,0,0,0,0,0,0,0,0,1,0,2023
-0.441802053,-1.088234456,-0.353558674,-0.811802034,0.796710123,-0.144625614,-0.766350977,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,1250
0.294165717,0.495164426,-0.15770113,0.576429253,-1.268511778,-0.054784453,0.269565617,-0.402177329,0,0,0,0,0,0,0,0,0,1,0,2495
1.030133487,0.495164426,0.422126046,2.472353695,-1.712963861,-0.059997895,1.858776439,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,7174
-0.441802053,-0.296535015,-0.345642361,1.529630291,0.427316453,-0.106808636,-0.726484799,1.155620908,0,0,0,0,0,0,0,0,0,1,0,1400
-1.913737593,-0.296535015,-0.118429385,-0.569961353,-0.035842293,0.413414819,-0.236010004,-0.326187171,0,0,0,0,0,1,0,0,0,0,0,1475
-0.441802053,-0.296535015,0.075858565,-1.21879648,0.887800014,-0.106808636,-0.570644286,-0.934108435,1,0,0,0,0,0,0,0,0,0,0,4257
-1.177769823,-1.088234456,-0.203205688,0.899246471,-1.636715248,0.201321881,-0.789908264,1.345596303,0,0,0,0,0,0,0,0,0,1,0,1675
0.294165717,-0.296535015,-0.123473045,-0.915954479,0.728338877,0.356535475,-0.222117245,-0.592152724,1,0,0,0,0,0,0,0,0,0,0,3295
0.294165717,0.495164426,0.030297054,0.23201557,-1.385544265,-0.07999271,0.816819515,-0.896113356,0,0,0,0,0,0,0,0,0,1,0,4097
-1.177769823,-1.088234456,-0.352704395,-1.17242258,0.880717757,-0.106808636,-0.236010004,0.585694724,0,0,0,0,0,0,0,0,0,1,0,1450
1.103730264,0.495164426,-0.164193645,1.54270566,0.379526018,-0.106808636,1.689647199,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,2814
-0.441802053,-0.296535015,-0.283223091,0.149393978,-1.340191638,-0.132820727,-0.365877099,0.129753776,1,0,0,0,0,0,0,0,0,0,0,1950
-0.441802053,-0.296535015,-0.175299263,-1.01006848,0.884786555,-0.066194312,0.337217313,0.015768539,0,0,0,0,0,0,0,0,0,1,0,3000
0.294165717,-0.296535015,-0.166186961,0.14358647,-1.331300055,-0.132820727,-0.133324394,-0.326187171,0,1,0,0,0,0,0,0,0,0,0,5500
-0.257810111,1.286863867,-0.128598715,2.527345418,-1.700299709,-0.105499533,-0.0016452,0.775670119,0,0,0,0,0,0,0,0,0,1,0,2600
-0.625793996,-0.296535015,-0.132044304,2.445644205,-1.707053323,2.462293051,-0.2432584,0.243739013,0,0,0,0,0,0,0,0,0,1,0,2050
1.030133487,0.495164426,-0.052283184,-0.86918098,0.74072891,-0.110997763,0.092583948,0.661684882,0,0,0,0,0,0,0,0,0,1,0,3858
0.367762494,-0.296535015,-0.132015828,-0.557930222,-0.049683098,-0.139476479,0.29433097,-0.668142882,0,1,0,0,0,0,0,0,0,0,0,3903
-0.368205276,0.495164426,-0.282402984,-0.444861851,-0.056739824,-0.115246604,0.077483123,-1.200073988,0,0,0,0,0,0,0,0,0,1,0,1800
-0.368205276,-0.296535015,0.024032346,-0.088002402,-0.166261658,5.035400131,0.337217313,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,1250
-1.177769823,-1.879933897,-0.30008085,2.637040666,-1.713959995,0.090066563,-0.826754277,0.509704566,0,0,0,0,0,0,0,0,0,1,0,1300
-1.840140816,-2.671633338,-0.429190781,-0.487808869,-0.052981353,-0.106808636,-0.726484799,-0.592152724,0,0,0,0,0,0,0,0,1,0,0,1700
-0.441802053,-0.296535015,-0.264149904,-0.936429034,0.745178992,-0.110887523,-0.154465549,-1.200073988,0,0,0,0,0,0,0,0,0,1,0,1689
0.294165717,-0.296535015,-0.062534524,0.141277738,-1.332315865,-0.110809436,0.10104041,-0.288192092,0,0,0,0,0,0,0,0,0,1,0,6500
-1.177769823,-2.671633338,-0.220291255,-1.241529785,0.887563666,-0.106808636,-0.992259319,2.219483119,1,0,0,0,0,0,0,0,0,0,0,2350
-0.441802053,-1.088234456,-0.374630872,-1.176639732,0.881318177,-0.106808636,-0.756686449,0.433714408,1,0,0,0,0,0,0,0,0,0,0,1300
-0.441802053,-0.296535015,-0.282938332,-0.156696155,0.835765527,-0.106808636,-1.451324399,0.35772425,0,0,0,0,0,0,0,0,0,1,0,1600
-1.177769823,-1.879933897,-0.312040747,1.561362084,0.427827956,-0.106808636,-1.451324399,0.433714408,1,0,0,0,0,0,0,0,0,0,0,1600
